uid,pmin_median,pmax_median,pmax_99_perc,pmax_max
WAUKEGAN 138 A138 WA32 UN,1.0,53.0,53.0,53.0
WAUKEGAN 138 B138 WA32 UN,1.0,53.0,53.0,53.0
GRDNCT1 13.2 8G 5 UN,1.0,53.0,53.0,53.0
TUGALO 115 3 3 UN,0.0,53.0,53.0,53.0
126_STAT 138 Q138 NISALSP UN,-3.0,53.0,53.0,53.0
CIMARRON 345 G1 CANADN1_WIND UN,0.0,52.8,52.8,52.8
JONSBR 69 GD GD UN,0.0,52.0,52.0,52.0
CENT_TVA 13.2 1 1 UN,0.0,52.0,52.0,52.0
84_BLUF 13.8 6 TBGS_3 UN,0.0,52.0,52.0,52.0
KRAFT1 13.8 4 4 UN,26.0,52.0,52.0,52.0
JONSBR 69 GE GE UN,0.0,52.0,52.0,52.0
SWPS5 20 1 1 UN,1.0,52.0,52.0,52.0
CMCPH 15 23G 38 UN,1.0,52.0,52.0,52.0
CENT_TVA 13.2 3 3 UN,0.0,52.0,52.0,52.0
BECKJORD 24 QQ24 UN6_AEP UN,1.0,52.0,52.0,52.0
SWPS5 20 2 2 UN,1.0,52.0,52.0,52.0
KINGSLEY 115 995 1 UN,1.0,52.0,52.0,52.0
SAMDAM 138 G G1_2 UN,0.1,52.0,52.0,52.0
84_BLUF 13.8 5 TBGS_2 UN,0.0,52.0,52.0,52.0
CENT_TVA 13.2 2 2 UN,0.0,52.0,52.0,52.0
977_GREE 34.5 Q34 GRVRU2WF UN,0.0,52.0,52.0,52.0
WR_SMKHL 230 EN1 SMOK1_ENEL UN,0.0,51.73,51.73,51.73
VIOLA7 345 4G FLATRDG2_STH UN,1.0,51.2,51.2,51.2
CHARAMB 34.5 9105 MORAIN_1_IBR UN,0.0,51.0,51.0,51.0
MCMANU1 13.8 A A UN,42.0,51.0,51.0,51.0
08HENCO 138 Q138 GEN2 UN,1.0,51.0,51.0,51.0
946_UNIV 13.5 B14 UP32-2 UN,0.0,51.0,51.0,51.0
ASH2 230 4003 ASH2_GRE_UNIT UN,0.0,51.0,51.0,51.0
951_AURO 13.5 D14 AR-5 UN,0.0,51.0,51.0,51.0
FPL_WIND 138 5 UN1_FPL_OMPA UN,1.0,51.0,51.0,51.0
MCMANU1 13.8 0 0 UN,42.0,51.0,51.0,51.0
PLUM17 24 G1B G1B UN,0.0,51.0,51.0,51.0
946_UNIV 13.5 B14 UP31-1 UN,0.0,51.0,51.0,51.0
946_UNIV 13.5 B14 UP33-1 UN,0.0,51.0,51.0,51.0
946_UNIV 13.5 B14 UP32-1 UN,0.0,51.0,51.0,51.0
MCMANU1 13.8 4 4 UN,43.0,51.0,51.0,51.0
08HENCO 138 Q138 GEN1 UN,1.0,51.0,51.0,51.0
946_UNIV 13.5 B14 UP33-2 UN,0.0,51.0,51.0,51.0
CASTRO 115 GEN1 BETHEL_WIND UN,0.0,51.0,51.0,51.0
946_UNIV 13.5 B14 UP31-2 UN,0.0,51.0,51.0,51.0
GRDNCT1 13.2 7G 4 UN,1.0,51.0,51.0,51.0
MCMANU1 13.8 2 2 UN,43.0,51.0,51.0,51.0
MCMANU1 13.8 5 5 UN,43.0,51.0,51.0,51.0
MCMANU1 13.8 9 9 UN,42.0,51.0,51.0,51.0
951_AURO 13.5 D14 AR-6 UN,0.0,51.0,51.0,51.0
CMCPH 15 22G 37 UN,1.0,51.0,51.0,51.0
MCMANU1 13.8 1 1 UN,43.0,51.0,51.0,51.0
MCMANU1 13.8 3 3 UN,43.0,51.0,51.0,51.0
MCMANU1 13.8 6 6 UN,43.0,51.0,51.0,51.0
FPL_WIND 138 198 WSNR UN,0.0,51.0,51.0,51.0
FPL_WIND 138 5 UN1_FPL_WIND UN,0.0,51.0,51.0,51.0
08HENCO 138 Q138 GEN3 UN,1.0,51.0,51.0,51.0
WESSPRNG 230 1 WESSPR_1_UNIT UN,1.0,51.0,51.0,51.0
FISK 138 A138 FK32 UN,1.0,50.8,50.8,50.8
RENFROW7 345 GWN2 NTEC_GRANT_CO UN,0.0,50.6,50.6,50.6
RENFROW7 345 GWN1 ETEC_GRANT_CO UN,0.0,50.6,50.6,50.6
GENTRY 161 106 BGRIDGE_WIND UN,0.0,50.45,50.45,50.45
BSPEAKER 138 Q138 1 UN,1.0,50.0,50.0,50.0
BARTONSS 34.5 9009 BARTON_1_NIPS UN,0.0,50.0,50.0,50.0
UNEC_IPP 345 C345 UPNORT_EC_11 UN,0.0,50.0,50.0,50.0
LABBE 230 G2 G2 UN,0.1,50.0,50.0,50.0
JVILLE1 13.2 E E UN,0.0,50.0,50.0,50.0
BSPEAKER 138 Q138 5 UN,1.0,50.0,50.0,50.0
CONSTEL2 138 Q138 3 UN,1.0,50.0,50.0,50.0
UNEC_IPP 345 C345 UPNORT_EC_8 UN,0.0,50.0,50.0,50.0
CLYDE 69 5 CONCEPT_WIND UN,1.0,50.0,50.0,50.0
FTPECK 13.8 8 FTPECK_3_UNIT UN,1.0,50.0,50.0,50.0
WORT 34 9009 TOI_PH23_UNIT UN,0.0,50.0,50.0,50.0
MACGT 161 2 GT2 UN,1.0,50.0,50.0,50.0
JVILLE1 13.2 D D UN,0.0,50.0,50.0,50.0
KEYSTNE 345 Q345 UN6 UN,1.0,50.0,50.0,50.0
TLTN_AEP 138 B138 TEC2 UN,0.0,50.0,50.0,50.0
J375ESS 138 Q138 J375-1 UN,1.0,50.0,50.0,50.0
J375ESS 138 Q138 J375-3 UN,1.0,50.0,50.0,50.0
949_KELL 138 Q138 KELLYCWF UN,0.0,50.0,50.0,50.0
WESTON 115 Q115 WESG32138X UN,0.0,50.0,50.0,50.0
ENDV 34.5 9000 ENDV_TOT_UNIT UN,0.0,50.0,50.0,50.0
KARMA 161 5100 RIPPEY_1_UNIT UN,0.0,50.0,50.0,50.0
UNEC_IPP 345 C345 UPNORT_EC_7 UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 A A UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 B B UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 F F UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 G G UN,0.0,50.0,50.0,50.0
HWILSN1 13.2 5 5 UN,0.0,50.0,50.0,50.0
IRSSOL 34.5 8 G1 UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 K K UN,0.0,50.0,50.0,50.0
EAGSOL 34.5 G1 G1 UN,0.0,50.0,50.0,50.0
FISK 138 A138 FK31 UN,1.0,50.0,50.0,50.0
BSPEAKER 138 Q138 2 UN,1.0,50.0,50.0,50.0
CALFRIDG 138 2 H100 UN,0.1,50.0,50.0,50.0
CONSTEL2 138 Q138 2 UN,1.0,50.0,50.0,50.0
NOBLESVI 138 Q138 UN1 UN,1.0,50.0,50.0,50.0
CRESTNR 69 921 CRESESOL UN,0.0,50.0,50.0,50.0
UNEC_IPP 345 B345 UPNORT_EC_3 UN,0.0,50.0,50.0,50.0
PNKY 13.8 42 CTG_7 UN,0.0,50.0,50.0,50.0
DUANARN 34.5 3007 DA2_R1020_SOL2 UN,0.0,50.0,50.0,50.0
TILTONEC 138 TEC2 G2 UN,0.0,50.0,50.0,50.0
ENVOY 69 2 SF_1 UN,-5.0,50.0,50.0,50.0
DUANARN 34.5 3008 DA2_R1020_SOL3 UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 0 0 UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 6 6 UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 C C UN,0.0,50.0,50.0,50.0
DUANARN 161 5003 DUANARN_SOLAR UN,0.0,50.0,50.0,50.0
DUANARN 34.5 3002 DA1_J504_SOL UN,0.0,50.0,50.0,50.0
YANKEE 34.5 9005 YKN_NIPS_UNIT UN,0.0,50.0,50.0,50.0
HWILSN1 13.2 6 6 UN,0.0,50.0,50.0,50.0
BSPEAKER 138 Q138 3 UN,1.0,50.0,50.0,50.0
CONSTEL2 138 Q138 5 UN,1.0,50.0,50.0,50.0
KEYSTNE 345 Q345 UN3 UN,1.0,50.0,50.0,50.0
KEYSTNE 345 Q345 UN7 UN,1.0,50.0,50.0,50.0
KEYSTNE 345 Q345 UN8 UN,1.0,50.0,50.0,50.0
GREENUP 138 Q138 EKPC UN,1.0,50.0,50.0,50.0
TLTN_AEP 138 D138 TEC4 UN,0.0,50.0,50.0,50.0
UNEC_IPP 345 C345 UPNORT_EC_6 UN,0.0,50.0,50.0,50.0
UPEC_IPP 138 A138 UPARKNORTH_1 UN,0.0,50.0,50.0,50.0
UPEC_IPP 138 A138 UPARKNORTH_2 UN,0.0,50.0,50.0,50.0
TILTONEC 138 TEC1 G1 UN,0.0,50.0,50.0,50.0
BONIN 69 8G G1 UN,0.1,50.0,50.0,50.0
LABBE 230 G1 G1 UN,0.1,50.0,50.0,50.0
JVILLE1 13.2 7 7 UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 8 8 UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 9 9 UN,0.0,50.0,50.0,50.0
CEC2 13.8 8 CTG_4 UN,0.1,50.0,50.0,50.0
FLAT_RDG 138 G1 WF1 UN,0.0,50.0,55.0,55.0
977_GREE 138 Q138 GRVRU2WF UN,0.0,50.0,50.0,50.0
MOORLN1 14 GGG1 MOORELAND_1 UN,0.0,50.0,50.0,50.0
BANKHD1 14 1 1 UN,0.0,50.0,50.0,50.0
HWILSN1 13.2 1 1 UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 H H UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 J J UN,0.0,50.0,50.0,50.0
NORRIS1 13.8 2 2 UN,0.0,50.0,50.0,50.0
BSPEAKER 138 Q138 4 UN,1.0,50.0,50.0,50.0
CONSTEL2 138 Q138 1 UN,1.0,50.0,50.0,50.0
CONSTEL2 138 Q138 4 UN,1.0,50.0,50.0,50.0
INDUSTRY 138 Q138 G1 UN,1.0,50.0,50.0,50.0
KEYSTNE 345 Q345 UN1 UN,1.0,50.0,50.0,50.0
KEYSTNE 345 Q345 UN2 UN,1.0,50.0,50.0,50.0
UNEC_IPP 345 B345 UPNORT_EC_1 UN,0.0,50.0,50.0,50.0
UNEC_IPP 345 C345 UPNORT_EC_5 UN,0.0,50.0,50.0,50.0
UNEC_IPP 345 C345 UPNORT_EC_12 UN,0.0,50.0,50.0,50.0
DUANARN 34.5 3003 DA2_R1020_SOL1 UN,0.0,50.0,50.0,50.0
KNOLL1 13.8 10 GOODMAN UN,1.0,50.0,50.0,50.0
HWILSN1 13.2 3 3 UN,0.0,50.0,50.0,50.0
HWILSN1 13.2 4 4 UN,0.0,50.0,50.0,50.0
NORRIS1 13.8 1 1 UN,0.0,50.0,50.0,50.0
FISK 138 A138 FK33 UN,1.0,50.0,50.0,50.0
TILTONEC 138 TEC4 G4 UN,0.0,50.0,50.0,50.0
OLIVE 138 Q138 OLIVESP UN,1.0,50.0,50.0,50.0
TLTN_AEP 138 C138 TEC3 UN,0.0,50.0,50.0,50.0
GRANDRDG 138 Q138 GRIDG2WF UN,1.0,50.0,50.0,50.0
GRANDRDG 138 Q138 GRIDG3WF UN,1.0,50.0,50.0,50.0
CROSSRDS 345 MILO MILO_WIND UN,0.0,50.0,50.0,50.0
ATCHISON 69 5 COW_BRNCH_WIND UN,1.0,50.0,50.0,50.0
UNEC_IPP 345 B345 UPNORT_EC_4 UN,0.0,50.0,50.0,50.0
UPEC_IPP 138 A138 UPARKNORTH_4 UN,0.0,50.0,50.0,50.0
TILTONEC 138 TEC3 G3 UN,0.0,50.0,50.0,50.0
MACGT 161 1 GT1 UN,1.0,50.0,50.0,50.0
WLTRSCTT 24 9001 3 UN,0.0,50.0,50.0,50.0
FTPECK 13.8 6 FTPECK_1_UNIT UN,1.0,50.0,50.0,50.0
MINRVR 13.8 965 MINRVR_1_UNIT UN,0.0,50.0,50.0,50.0
CASCADE 13.8 9006 CASCAD_2_UNIT UN,0.0,50.0,50.0,50.0
JVILLE1 13.2 I I UN,0.0,50.0,50.0,50.0
BSPEAKER 138 Q138 6 UN,1.0,50.0,50.0,50.0
KEYSTNE 345 Q345 UN4 UN,1.0,50.0,50.0,50.0
KEYSTNE 345 Q345 UN5 UN,1.0,50.0,50.0,50.0
NOBLESVI 138 Q138 UN2 UN,1.0,50.0,50.0,50.0
BELLEVI2 138 Q138 BLV1 UN,1.0,50.0,50.0,50.0
TLTN_AEP 138 A138 TEC1 UN,0.0,50.0,50.0,50.0
J375ESS 138 Q138 J375-2 UN,1.0,50.0,50.0,50.0
UNEC_IPP 345 B345 UPNORT_EC_2 UN,0.0,50.0,50.0,50.0
UNEC_IPP 345 C345 UPNORT_EC_9 UN,0.0,50.0,50.0,50.0
UNEC_IPP 345 C345 UPNORT_EC_10 UN,0.0,50.0,50.0,50.0
UPEC_IPP 138 A138 UPARKNORTH_3 UN,0.0,50.0,50.0,50.0
CHARAMB 34.5 9006 MORAIN_2_UNIT UN,0.0,50.0,50.0,50.0
RENFROW7 345 GRNT GRANT_CO_WIND UN,0.0,50.0,50.0,50.0
CASSVILL 34.5 Q34 CASSVILL_SOLAR UN,0.0,50.0,50.0,50.0
ALBANYSO 34.5 Q34 ALBANY_SOLAR UN,0.0,49.9,49.9,49.9
HOOT_LK 34.5 8002 HOOTLAKE_SOLAR UN,0.0,49.9,49.9,49.9
EXIRAWA 13.8 ZGG2 EXIRAW_2_UNIT UN,0.0,49.5,49.5,49.5
HILKEN 230 2 WILTON_2_UNIT UN,1.0,49.5,49.5,49.5
ASH2 230 4002 M_POWOTP_UNIT UN,0.0,49.5,49.5,49.5
EXIRAWA 13.8 ZGG1 EXIRAW_1_UNIT UN,0.0,49.5,49.5,49.5
EXIRAWA 13.8 ZGG3 EXIRAW_3_UNIT UN,0.0,49.5,49.5,49.5
HILKEN 230 0 WILTON_1_UNIT UN,1.0,49.5,49.5,49.5
CIMARRON 345 G5 CANADN5_WIND UN,1.0,49.2,49.2,49.2
SC_SMKHL 230 1A WINDFARM UN,1.0,49.07,90.0,90.0
GUR 13 2G2 G2 UN,0.0,49.0,49.0,49.0
EBCAMPB4 230 4601 EB7_UNIT UN,0.0,49.0,49.0,49.0
WILSON1 13.8 2 2 UN,1.0,49.0,49.0,49.0
EBCAMPB4 230 4601 EB8_UNIT UN,0.0,49.0,49.0,49.0
JONSBR 69 GC GC UN,0.0,49.0,49.0,49.0
FTPECK 13.8 9 FTPECK_4_UNIT UN,1.0,49.0,49.0,49.0
WILSON1 13.8 1 1 UN,1.0,49.0,49.0,49.0
CHICKS1 13.8 1 1 UN,19.0,49.0,49.0,49.0
BECKJORD 138 Q138 GT1 UN,1.0,49.0,49.0,49.0
SLWAYOTP 13.8 9001 SLWAYO_1_UNIT UN,15.0,49.0,50.0,50.0
FTPECK 13.8 10 FTPECK_5_UNIT UN,1.0,49.0,49.0,49.0
BECKJORD 138 Q138 GT4 UN,1.0,49.0,49.0,49.0
BECKJORD 138 Q138 GT2 UN,1.0,49.0,49.0,49.0
ELK_RIV 230 4016 ELK_RI_1_UNIT UN,1.0,49.0,49.0,49.0
WILSON1 13.8 4 4 UN,1.0,49.0,49.0,49.0
BECKJORD 138 Q138 GT3 UN,1.0,49.0,49.0,49.0
GUR 13 1G1 G1 UN,0.0,49.0,49.0,49.0
WILSON1 13.8 3 3 UN,1.0,49.0,49.0,49.0
WILSON1 13.8 5 5 UN,1.0,49.0,49.0,49.0
WILSON1 13.8 6 6 UN,1.0,49.0,49.0,49.0
SEGREENE 161 XHSZ EQ_UN_XHS2 UN,-48.1,48.1,48.1,48.1
OAK_GRV1 161 2Z EQ_UN_2 UN,-48.1,48.1,48.1,48.1
BENNDAL1 161 54Z EQ_UN_54 UN,-48.1,48.1,48.1,48.1
COLUMBI1 161 56Z EQ_UN_56 UN,-48.1,48.1,48.1,48.1
LUMBE_SM 161 _25Z EQ_UN__254 UN,-48.1,48.1,48.1,48.1
COLE_ROA 161 62Z EQ_UN_62 UN,-48.1,48.1,48.1,48.1
HINTONVI 161 _25Z EQ_UN__257 UN,-48.1,48.1,48.1,48.1
POLKVILL 161 54Z EQ_UN_54 UN,-48.1,48.1,48.1,48.1
MOSELLE 161 _25Z EQ_UN__258 UN,-48.1,48.1,48.1,48.1
WAYNSBOR 161 _25Z EQ_UN__256 UN,-48.1,48.1,48.1,48.1
MISSIONA 161 54Z EQ_UN_54 UN,-48.1,48.1,48.1,48.1
MAGEE_SM 161 56Z EQ_UN_56 UN,-48.1,48.1,48.1,48.1
HOMEWOOD 161 54Z EQ_UN_54 UN,-48.1,48.1,48.1,48.1
STATIONC 161 _26Z EQ_UN__261 UN,-48.1,48.1,48.1,48.1
NWPERRY 161 3Z EQ_UN_3 UN,-48.1,48.1,48.1,48.1
PRENTISS 161 XFHZ EQ_UN_XFHS UN,-48.1,48.1,48.1,48.1
SME_SHOY 161 3Z EQ_UN_3 UN,-48.1,48.1,48.1,48.1
BUCHANCO 138 Q138 UN2 UN,1.0,48.0,48.0,48.0
HARGIS 69 UCB2 HARGIS_G2 UN,0.0,48.0,48.0,48.0
FINNEY1 345 G1Z BUFFDUNE_WIND UN,1.0,48.0,48.0,48.0
KRAFT1 13.8 3 3 UN,10.0,48.0,48.0,48.0
951_AURO 13.5 D14 AR-10 UN,0.0,48.0,48.0,48.0
HSL1 13.8 26 10 UN,0.0,48.0,48.0,48.0
NICJAC1 13.2 1 1 UN,0.0,48.0,48.0,48.0
NICJAC1 13.2 2 2 UN,0.0,48.0,48.0,48.0
ALLOY 138 Q138 HYD1 UN,1.0,48.0,48.0,48.0
951_AURO 13.5 D14 AR-9 UN,0.0,48.0,48.0,48.0
LAKESWND 115 7002 LAKESW_UNIT UN,0.0,48.0,48.0,48.0
CIMARRON 345 G2 CANADN2_WIND UN,0.0,48.0,48.0,48.0
BUCHANCO 138 Q138 UN1 UN,1.0,48.0,48.0,48.0
KAU_CBL 138 Q13Z EQ_UN_Q138 UN,-48.0,48.0,48.0,48.0
HSL1 13.8 27G 9 UN,0.0,48.0,48.0,48.0
HARGIS 69 UCB1 HARGIS_G1 UN,0.0,48.0,48.0,48.0
SCHOLZ2 13.8 4 4 UN,14.0,48.0,48.0,48.0
SCHOLZ2 13.8 3 3 UN,14.0,48.0,48.0,48.0
ASHTBULA 230 4002 ASHTBOTP_UNIT UN,0.0,48.0,48.0,48.0
GDYRCH 69 G1 G_1 UN,-30.0,47.8,47.8,47.8
OSWALD_E 500 G2 CTG2 UN,0.1,47.5,47.5,47.5
OSWALD_E 500 G1 CTG1 UN,0.1,47.5,47.5,47.5
OSWALD_E 500 G4 CTG4 UN,0.1,47.5,47.5,47.5
PHEC 69 622 PHEC_2_UNIT UN,5.0,47.0,47.0,47.0
ERMINE_6 138 6811 ERMINE1X UN,1.0,47.0,47.0,47.0
PPG 69 G0R2 R2 UN,0.0,47.0,47.0,47.0
SWEATT1 13.8 3 3 UN,10.0,47.0,47.0,47.0
PLANT_D 69 4 PLANT_D_8 UN,0.1,47.0,47.0,47.0
ERMINE_6 138 6811 ERMINE2X UN,1.0,47.0,47.0,47.0
QUIND1 69 4 CT2 UN,1.0,47.0,47.0,47.0
ANADARKO 13.8 A13 G11 UN,1.0,47.0,47.0,47.0
SWEATT1 13.8 2 2 UN,10.0,47.0,47.0,47.0
ANADARKO 13.8 A11 G9 UN,1.0,47.0,47.0,47.0
ANADARKO 13.8 A12 G10 UN,1.0,47.0,47.0,47.0
PHEC 69 623 PHEC_1_UNIT UN,5.0,47.0,47.0,47.0
WR_SMKHL 230 11 WINDFARM_SPRM UN,1.0,46.2,60.0,60.0
FTRANDL 13.8 4 FTRAND_6_UNIT UN,1.0,46.0,46.0,46.0
BOISE2 118 B118 BOISE_2_UNIT UN,0.0,46.0,46.0,46.0
FTRANDL 13.8 7 FTRAND_3_UNIT UN,1.0,46.0,46.0,46.0
TBD 13 G2_E G2 UN,0.1,46.0,46.0,46.0
T8COLB 13.2 T T UN,0.0,46.0,46.0,46.0
WESTSIDE 161 5025 WEST_1 UN,3.0,46.0,46.0,46.0
ALLENS1 13.2 4 4 UN,0.0,46.0,46.0,46.0
DEGRAY 14 UNST G1 UN,0.1,46.0,46.0,46.0
FTRANDL 13.8 0 FTRAND_1_UNIT UN,1.0,46.0,46.0,46.0
FTRANDL 13.8 3 FTRAND_8_UNIT UN,1.0,46.0,46.0,46.0
ALLENS1 13.2 1 1 UN,0.0,46.0,46.0,46.0
ALLENS1 13.2 3 3 UN,0.0,46.0,46.0,46.0
COLBER1 13.2 7 7 UN,0.0,46.0,46.0,46.0
AURORACE 138 B138 AR-10 UN,1.0,46.0,46.0,46.0
FTRANDL 13.8 2 FTRAND_7_UNIT UN,1.0,46.0,46.0,46.0
T5COLB 13.2 T T UN,0.0,46.0,46.0,46.0
T7COLB 13.2 T T UN,0.0,46.0,46.0,46.0
COLBER1 13.2 0 0 UN,0.0,46.0,46.0,46.0
HWILSN1 12.3 0 0 UN,0.0,46.0,46.0,46.0
AURORACE 138 B138 AR-7 UN,1.0,46.0,46.0,46.0
COLBER1 13.2 8 8 UN,0.0,46.0,46.0,46.0
COLBER1 13.2 9 9 UN,0.0,46.0,46.0,46.0
FTRANDL 13.8 1 FTRAND_2_UNIT UN,1.0,46.0,46.0,46.0
PTE 110 UN2 G8_15 UN,0.0,46.0,46.0,46.0
TBD 13 G1_E G1 UN,0.1,46.0,46.0,46.0
ANADARKO 13.8 3G 3 UN,1.0,46.0,46.0,46.0
FTRANDL 13.8 5 FTRAND_5_UNIT UN,1.0,46.0,46.0,46.0
FTRANDL 13.8 6 FTRAND_4_UNIT UN,1.0,46.0,46.0,46.0
ALLENS1 13.2 2 2 UN,0.0,46.0,46.0,46.0
AURORACE 138 B138 AR-6 UN,1.0,46.0,46.0,46.0
AURORACE 138 B138 AR-8 UN,1.0,46.0,46.0,46.0
CAES 115 3 3 UN,0.0,46.0,46.0,46.0
T6COLB 13.2 T T UN,0.0,46.0,46.0,46.0
AURORACE 138 B138 AR-5 UN,1.0,46.0,46.0,46.0
AURORACE 138 B138 AR-9 UN,1.0,46.0,46.0,46.0
WESTSIDE 13.8 9001 WEST_1 UN,3.0,46.0,46.0,46.0
CIMR_GRD 345 1G CANADN3_WIND UN,0.0,45.6,45.6,45.6
REI2 138 2 CTG_A UN,1.0,45.0,45.0,45.0
PIONEERG 115 PG3 G3_UNIT UN,1.0,45.0,45.0,45.0
ANADARKO 13.8 45G G1 UN,1.0,45.0,45.0,45.0
BULL_SHL 13.8 18G 8 UN,1.0,45.0,45.0,45.0
WSECWAUE 26 WB4 WSEC4_CB_UNIT UN,0.0,45.0,45.0,45.0
COLUMBIA 345 Q345 AUX_PSD_UN1 UN,0.0,45.0,45.0,45.0
AVN 138 3Z EQ_UN_3 UN,-45.0,45.0,45.0,45.0
KSY 138 40 G6 UN,0.1,45.0,45.0,45.0
LONESMCK 115 U6 G6_UNIT UN,0.0,45.0,45.0,45.0
08EDWRDS 138 Q138 2 UN,1.0,45.0,45.0,45.0
MAGNOL 69 G1 G1 UN,0.1,45.0,45.0,45.0
REI2 138 2 CTG_C UN,1.0,45.0,45.0,45.0
REI2 138 3 CTG_E UN,1.0,45.0,45.0,45.0
FORMOS 13.8 G2 G2 UN,0.0,45.0,45.0,45.0
PNKY 230 21 CTG_2 UN,1.0,45.0,45.0,45.0
PNKY 13.8 27 CTG_3 UN,0.0,45.0,45.0,45.0
LONESMCK 115 LG2 G2_UNIT UN,1.0,45.0,45.0,45.0
LONESMCK 115 RJ4 G4_UNIT UN,0.0,45.0,45.0,45.0
PIONEERG 115 PG2 G2_UNIT UN,1.0,45.0,45.0,45.0
WESTPRK 69 2 WESTPR_2_UNIT UN,1.0,45.0,45.0,45.0
KSY 138 30 G4 UN,0.1,45.0,45.0,45.0
KSY 138 44 G7 UN,0.1,45.0,45.0,45.0
WODSTK 13.8 103 G1 UN,0.1,45.0,45.0,45.0
ALSEY 13.8 16 CTG_6 UN,0.0,45.0,45.0,45.0
951_AURO 13.5 D14 AR-7 UN,0.0,45.0,45.0,45.0
REI2 138 2 CTG_D UN,1.0,45.0,45.0,45.0
PNKY 13.8 18 CTG_1 UN,0.0,45.0,45.0,45.0
LONESMCK 13.8 2 G2_UNIT UN,1.0,45.0,45.0,45.0
PIONEERG 13.8 2 G3_UNIT UN,1.0,45.0,45.0,45.0
LONESMCK 115 RJ5 G5_UNIT UN,0.0,45.0,45.0,45.0
KSY 138 24 G3 UN,0.1,45.0,45.0,45.0
ARKWRT1 13.8 4 4 UN,23.0,45.0,45.0,45.0
WMARINET 138 Q138 WEMG311381 UN,0.0,45.0,45.0,45.0
COLUMBIA 345 Q345 AUX_PSD_UN2 UN,0.0,45.0,45.0,45.0
PNKY 13.8 23 CTG_2 UN,0.0,45.0,45.0,45.0
PNKY 230 30 CTG_4 UN,1.0,45.0,45.0,45.0
LONESMCK 13.8 1 G3_UNIT UN,1.0,45.0,45.0,45.0
LONESMCK 115 LG3 G3_UNIT UN,1.0,45.0,45.0,45.0
REI2 138 2 CTG_B UN,1.0,45.0,45.0,45.0
PNKY 230 30 CTG_3 UN,1.0,45.0,45.0,45.0
BULL_SHL 13.8 14G 4 UN,1.0,45.0,45.0,45.0
LONESMCK 115 LG1 G1_UNIT UN,1.0,45.0,45.0,45.0
MENDOTA2 138 Q138 MENDOTWF_1 UN,0.0,45.0,45.0,45.0
KSY 138 16 G2 UN,0.1,45.0,45.0,45.0
KSY 138 36 G5 UN,0.1,45.0,45.0,45.0
FORMOS 13.8 G3 G3 UN,0.0,45.0,45.0,45.0
WODSTK 13.8 106 G2 UN,0.1,45.0,45.0,45.0
CDNW 138 5Z EQ_UN_5 UN,-45.0,45.0,45.0,45.0
PNKY 13.8 32 CTG_4 UN,0.0,45.0,45.0,45.0
BULL_SHL 13.8 13G 3 UN,1.0,45.0,45.0,45.0
BULL_SHL 13.8 15G 5 UN,1.0,45.0,45.0,45.0
BULL_SHL 13.8 17G 7 UN,1.0,45.0,45.0,45.0
ANADARKO 13.8 46G G2 UN,1.0,45.0,45.0,45.0
MAGNOL 69 MKUN MKT_UN UN,0.1,45.0,45.0,45.0
LONESMCK 13.8 0 G1_UNIT UN,1.0,45.0,45.0,45.0
PIONEERG 13.8 1 G2_UNIT UN,1.0,45.0,45.0,45.0
KSY 138 8 G1 UN,0.1,45.0,45.0,45.0
ARKWRT1 13.8 5 5 UN,16.0,45.0,45.0,45.0
REI2 138 3 CTG_G UN,1.0,45.0,45.0,45.0
LIME_CK 161 5102 CRYSTAL3_UNIT UN,0.0,45.0,45.0,45.0
REI2 138 3 CTG_F UN,1.0,45.0,45.0,45.0
REI2 138 3 CTG_H UN,1.0,45.0,45.0,45.0
PNKY 230 21 CTG_1 UN,1.0,45.0,45.0,45.0
BULL_SHL 13.8 11G 1 UN,1.0,45.0,45.0,45.0
BULL_SHL 13.8 12G 2 UN,1.0,45.0,45.0,45.0
BULL_SHL 13.8 16G 6 UN,1.0,45.0,45.0,45.0
PIONEERG 13.8 0 G1_UNIT UN,1.0,45.0,45.0,45.0
PIONEERG 115 PG1 G1_UNIT UN,1.0,45.0,45.0,45.0
WESTPRK 69 WP2 WESTPR_2_UNIT UN,0.0,45.0,45.0,45.0
ARKWRT1 13.8 3 3 UN,16.0,45.0,45.0,45.0
HWILSN1 12.3 2 2 UN,0.0,45.0,45.0,45.0
ST_MARY 34.5 2 SPS1 UN,5.0,45.0,45.0,45.0
GD_TOWER 138 35Z EQ_UN_35 UN,-45.0,45.0,45.0,45.0
CBLUFFS 345 3104 WSEC_CB_4 UN,0.0,44.8,44.8,44.8
GRANITF 115 G1 PALMERCREEK_WF UN,1.0,44.6,44.6,44.6
SCI1 138 ST1 FRONTIER_ST UN,0.0,44.0,44.0,44.0
